year,month,maxt,mint,date
1956.0,4.0,10.86,2.16,5
1956.0,5.0,15.940000000000001,6.840000000000001,5
1956.0,6.0,16.36,8.459999999999999,5
1956.0,7.0,18.48,11.459999999999999,5
1956.0,8.0,16.36,9.419999999999998,5
1956.0,9.0,16.619999999999997,10.0,5
1956.0,10.0,12.78,6.16,5
1956.0,11.0,9.22,3.96,5
1956.0,12.0,8.24,3.44,5
1957.0,1.0,8.26,2.38,5
1957.0,2.0,7.88,1.6800000000000002,5
1957.0,3.0,11.86,5.54,5
1957.0,4.0,12.34,4.38,5
1957.0,5.0,14.24,5.74,5
1957.0,6.0,19.28,8.84,5
1957.0,7.0,18.52,12.040000000000001,5
1957.0,8.0,18.0,11.2,5
1957.0,9.0,15.12,8.620000000000001,5
1957.0,10.0,13.64,6.8,5
1957.0,11.0,9.0,4.0600000000000005,5
1957.0,12.0,7.459999999999999,1.98,5
1958.0,1.0,6.24,0.54,5
1958.0,2.0,7.38,1.42,5
1958.0,3.0,6.5200000000000005,0.6,5
1958.0,4.0,11.28,3.54,5
1958.0,5.0,14.180000000000001,5.96,5
1958.0,6.0,16.68,9.4,5
1958.0,7.0,18.82,11.32,5
1958.0,8.0,18.64,11.4,5
1958.0,9.0,17.96,10.940000000000001,5
1958.0,10.0,13.66,7.220000000000001,5
1958.0,11.0,9.7,4.220000000000001,5
1958.0,12.0,7.0200000000000005,2.2800000000000002,5
1959.0,1.0,4.66,-0.9600000000000002,5
1959.0,2.0,7.959999999999999,1.9600000000000002,5
1959.0,3.0,10.440000000000001,3.9200000000000004,5
1959.0,4.0,12.8,4.92,5
1959.0,5.0,16.740000000000002,7.06,5
1959.0,6.0,19.06,9.82,5
1959.0,7.0,20.7,11.9,5
1959.0,8.0,20.86,12.059999999999999,5
1959.0,9.0,19.240000000000002,9.16,5
1959.0,10.0,15.86,8.16,5
1959.0,11.0,9.86,3.94,5
1959.0,12.0,8.3,2.84,5
1960.0,1.0,6.659999999999999,1.08,5
1960.0,2.0,6.62,0.6199999999999999,5
1960.0,3.0,8.72,3.44,5
1960.0,4.0,13.14,4.84,5
1960.0,5.0,16.68,7.840000000000001,5
1960.0,6.0,19.9,10.540000000000001,5
1960.0,7.0,18.36,10.84,5
1960.0,8.0,18.259999999999998,10.379999999999999,5
1960.0,9.0,16.44,9.059999999999999,5
1960.0,10.0,12.64,7.26,5
1960.0,11.0,9.7,3.84,5
1960.0,12.0,6.34,1.28,5
1961.0,1.0,6.24,0.9400000000000001,5
1961.0,2.0,9.58,3.9400000000000004,5
1961.0,3.0,12.4,4.720000000000001,5
1961.0,4.0,12.58,5.4399999999999995,5
1961.0,5.0,14.5,6.5,5
1961.0,6.0,18.0,9.4,5
1961.0,7.0,18.16,10.580000000000002,5
1961.0,8.0,18.72,10.68,5
1961.0,9.0,18.06,10.14,5
1961.0,10.0,13.5,6.9799999999999995,5
1961.0,11.0,8.78,2.8,5
1961.0,12.0,5.16,-0.76,5
1962.0,1.0,7.3,1.3,5
1962.0,2.0,7.659999999999999,1.64,5
1962.0,3.0,6.540000000000001,-0.8800000000000001,5
1962.0,4.0,11.4,3.3,5
1962.0,5.0,13.819999999999999,5.9799999999999995,5
1962.0,6.0,17.54,8.440000000000001,5
1962.0,7.0,17.619999999999997,10.22,5
1962.0,8.0,17.46,10.0,5
1962.0,9.0,15.479999999999999,8.5,5
1962.0,10.0,13.780000000000001,7.0200000000000005,5
1962.0,11.0,8.280000000000001,2.7399999999999998,5
1962.0,12.0,5.84,-0.14000000000000004,5
1963.0,1.0,2.04,-3.0,5
1963.0,2.0,2.84,-2.58,5
1963.0,3.0,9.36,2.3,5
1963.0,4.0,11.82,4.5,5
1963.0,5.0,14.12,5.86,5
1963.0,6.0,18.1,9.84,5
1963.0,7.0,18.46,10.24,5
1963.0,8.0,17.14,10.040000000000001,5
1963.0,9.0,16.22,8.620000000000001,5
1963.0,10.0,13.7,7.220000000000001,5
1963.0,11.0,9.84,4.5200000000000005,5
1963.0,12.0,5.86,0.74,5
1964.0,1.0,6.88,1.8,5
1964.0,2.0,7.279999999999999,1.86,5
1964.0,3.0,7.0200000000000005,1.9600000000000002,5
1964.0,4.0,12.14,5.0,5
1964.0,5.0,16.580000000000002,8.16,5
1964.0,6.0,16.7,9.379999999999999,5
1964.0,7.0,19.06,11.08,5
1964.0,8.0,18.6,10.379999999999999,5
1964.0,9.0,17.740000000000002,8.82,5
1964.0,10.0,12.52,5.16,5
1964.0,11.0,10.06,4.04,5
1964.0,12.0,6.44,0.24,5
1965.0,1.0,5.92,0.5399999999999999,5
1965.0,2.0,6.220000000000001,1.1,5
1965.0,3.0,8.760000000000002,1.28,5
1965.0,4.0,11.92,3.66,5
1965.0,5.0,14.7,7.06,5
1965.0,6.0,17.86,9.76,5
1965.0,7.0,16.880000000000003,9.48,5
1965.0,8.0,18.06,10.02,5
1965.0,9.0,15.319999999999999,8.64,5
1965.0,10.0,14.0,7.0,5
1965.0,11.0,6.959999999999999,1.52,5
1965.0,12.0,6.88,1.16,5
1966.0,1.0,5.12,0.76,5
1966.0,2.0,7.279999999999999,2.62,5
1966.0,3.0,10.2,3.1399999999999997,5
1966.0,4.0,9.24,3.38,5
1966.0,5.0,15.080000000000002,6.16,5
1966.0,6.0,18.66,10.74,5
1966.0,7.0,18.36,10.459999999999999,5
1966.0,8.0,17.9,10.02,5
1966.0,9.0,17.1,9.92,5
1966.0,10.0,12.78,6.12,5
1966.0,11.0,8.02,2.42,5
1966.0,12.0,7.659999999999999,1.9,5
1967.0,1.0,6.88,2.04,5
1967.0,2.0,8.24,2.7800000000000002,5
1967.0,3.0,9.9,3.4,5
1967.0,4.0,11.6,3.9200000000000004,5
1967.0,5.0,13.52,5.779999999999999,5
1967.0,6.0,18.16,8.940000000000001,5
1967.0,7.0,19.7,11.440000000000001,5
1967.0,8.0,18.9,11.0,5
1967.0,9.0,16.619999999999997,9.36,5
1967.0,10.0,12.959999999999999,6.720000000000001,5
1967.0,11.0,8.8,2.2399999999999998,5
1967.0,12.0,6.959999999999999,1.56,5
1968.0,1.0,6.959999999999999,1.54,5
1968.0,2.0,4.9799999999999995,-1.0,5
1968.0,3.0,9.82,2.68,5
1968.0,4.0,12.18,3.3,5
1968.0,5.0,13.219999999999999,4.96,5
1968.0,6.0,18.68,9.440000000000001,5
1968.0,7.0,17.86,10.540000000000001,5
1968.0,8.0,18.639999999999997,10.66,5
1968.0,9.0,16.880000000000003,9.819999999999999,5
1968.0,10.0,14.7,9.14,5
1968.0,11.0,8.7,4.2,5
1968.0,12.0,5.720000000000001,1.28,5
1969.0,1.0,7.56,2.44,5
1969.0,2.0,3.6399999999999997,-1.6,5
1969.0,3.0,6.32,0.3,5
1969.0,4.0,11.52,2.7,5
1969.0,5.0,14.079999999999998,6.860000000000001,5
1969.0,6.0,18.16,8.620000000000001,5
1969.0,7.0,20.259999999999998,11.76,5
1969.0,8.0,19.419999999999998,12.04,5
1969.0,9.0,16.64,9.8,5
1969.0,10.0,15.64,9.02,5
1969.0,11.0,7.360000000000001,1.5,5
1969.0,12.0,6.1,1.22,5
1970.0,1.0,6.08,1.3,5
1970.0,2.0,5.7,-0.52,5
1970.0,3.0,7.359999999999999,0.36,5
1970.0,4.0,10.26,2.7,5
1970.0,5.0,16.34,7.9,5
1970.0,6.0,20.46,10.6,5
1970.0,7.0,18.080000000000002,10.64,5
1970.0,8.0,19.48,11.16,5
1970.0,9.0,17.259999999999998,10.0,5
1970.0,10.0,13.62,6.959999999999999,5
1970.0,11.0,9.6,4.0600000000000005,5
1970.0,12.0,6.859999999999999,2.08,5
1971.0,1.0,7.06,2.2399999999999998,5
1971.0,2.0,7.959999999999999,2.08,5
1971.0,3.0,8.68,2.16,5
1971.0,4.0,11.24,3.9,5
1971.0,5.0,15.579999999999998,6.640000000000001,5
1971.0,6.0,15.280000000000001,8.14,5
1971.0,7.0,20.44,11.559999999999999,5
1971.0,8.0,18.34,11.02,5
1971.0,9.0,18.14,9.3,5
1971.0,10.0,14.6,7.38,5
1971.0,11.0,9.120000000000001,3.12,5
1971.0,12.0,9.02,4.4,5
1972.0,1.0,6.175,1.575,4
1972.0,2.0,6.640000000000001,1.64,5
1972.0,3.0,9.9,2.12,5
1972.0,4.0,11.74,4.4399999999999995,5
1972.0,5.0,14.080000000000002,6.459999999999999,5
1972.0,6.0,15.280000000000001,7.640000000000001,5
1972.0,7.0,18.94,10.559999999999999,5
1972.0,8.0,18.3,10.18,5
1972.0,9.0,15.4,7.38,5
1972.0,10.0,13.6,6.6,5
1972.0,11.0,8.74,3.04,5
1972.0,12.0,8.14,2.7399999999999998,5
1973.0,1.0,7.08,2.44,5
1973.0,2.0,7.32,1.26,5
1973.0,3.0,10.36,2.6,5
1973.0,4.0,10.540000000000001,3.02,5
1973.0,5.0,14.579999999999998,6.7,5
1973.0,6.0,18.64,9.76,5
1973.0,7.0,18.880000000000003,11.24,5
1973.0,8.0,19.68,11.059999999999999,5
1973.0,9.0,17.1,9.58,5
1973.0,10.0,12.08,5.26,5
1973.0,11.0,8.620000000000001,2.8,5
1973.0,12.0,7.5200000000000005,1.86,5
1974.0,1.0,8.42,3.1,5
1974.0,2.0,7.92,2.68,5
1974.0,3.0,8.64,2.2199999999999998,5
1974.0,4.0,11.84,3.3600000000000003,5
1974.0,5.0,14.680000000000001,6.56,5
1974.0,6.0,16.96,8.82,5
1974.0,7.0,17.9,10.620000000000001,5
1974.0,8.0,18.64,10.52,5
1974.0,9.0,15.0,7.94,5
1974.0,10.0,10.379999999999999,4.8,5
1974.0,11.0,8.78,3.4,5
1974.0,12.0,9.620000000000001,4.46,5
1975.0,1.0,8.72,3.1399999999999997,5
1975.0,2.0,7.32,1.7399999999999998,5
1975.0,3.0,7.58,1.5799999999999998,5
1975.0,4.0,11.8,4.46,5
1975.0,5.0,13.26,4.9399999999999995,5
1975.0,6.0,18.82,8.66,5
1975.0,7.0,20.380000000000003,12.120000000000001,5
1975.0,8.0,22.26,12.76,5
1975.0,9.0,16.28,8.68,5
1975.0,10.0,13.2,6.7,5
1975.0,11.0,9.1,2.96,5
1975.0,12.0,8.040000000000001,2.84,5
1976.0,1.0,7.68,2.7600000000000002,5
1976.0,2.0,7.140000000000001,2.06,5
1976.0,3.0,8.08,1.92,5
1976.0,4.0,11.66,4.1,5
1976.0,5.0,15.0,7.040000000000001,5
1976.0,6.0,20.36,11.120000000000001,5
1976.0,7.0,22.0,12.219999999999999,5
1976.0,8.0,21.96,10.7,5
1976.0,9.0,15.919999999999998,9.3,5
1976.0,10.0,12.76,7.0200000000000005,5
1976.0,11.0,8.58,2.9,5
1976.0,12.0,4.32,-0.020000000000000018,5
1977.0,1.0,5.0600000000000005,0.22000000000000003,5
1977.0,2.0,6.779999999999999,1.7599999999999998,5
1977.0,3.0,9.52,3.54,5
1977.0,4.0,10.4,3.2,5
1977.0,5.0,14.16,5.4399999999999995,5
1977.0,6.0,15.940000000000001,7.7,5
1977.0,7.0,19.04,11.2,5
1977.0,8.0,18.619999999999997,10.68,5
1977.0,9.0,15.820000000000002,9.02,5
1977.0,10.0,14.02,8.26,5
1977.0,11.0,8.3,2.7199999999999998,5
1977.0,12.0,8.08,3.44,5
1978.0,1.0,5.58,0.33999999999999997,5
1978.0,2.0,5.0200000000000005,-0.34,5
1978.0,3.0,9.64,2.9799999999999995,5
1978.0,4.0,9.6,2.9,5
1978.0,5.0,15.7,6.68,5
1978.0,6.0,16.86,9.059999999999999,5
1978.0,7.0,17.62,10.42,5
1978.0,8.0,17.8,11.0,5
1978.0,9.0,16.68,10.26,5
1978.0,10.0,14.48,8.4,5
1978.0,11.0,10.78,5.08,5
1978.0,12.0,6.04,1.8,5
1979.0,1.0,3.2400000000000007,-2.56,5
1979.0,2.0,3.78,-0.62,5
1979.0,3.0,7.040000000000001,1.12,5
1979.0,4.0,10.580000000000002,3.94,5
1979.0,5.0,13.059999999999999,5.220000000000001,5
1979.0,6.0,17.5,9.58,5
1979.0,7.0,19.240000000000002,11.48,5
1979.0,8.0,17.94,10.379999999999999,5
1979.0,9.0,16.44,8.78,5
1979.0,10.0,13.84,7.659999999999999,5
1979.0,11.0,9.48,3.3,5
1979.0,12.0,7.340000000000001,2.8600000000000003,5
1980.0,1.0,5.0,0.32,5
1980.0,2.0,7.88,2.6,5
1980.0,3.0,7.6,1.5799999999999998,5
1980.0,4.0,12.74,4.64,5
1980.0,5.0,15.319999999999999,5.9399999999999995,5
1980.0,6.0,16.86,9.58,5
1980.0,7.0,17.66,10.4,5
1980.0,8.0,18.919999999999998,11.5,5
1980.0,9.0,17.44,10.8,5
1980.0,10.0,11.66,5.4,5
1980.0,11.0,8.84,4.08,5
1980.0,12.0,8.16,2.82,5
1981.0,1.0,7.44,1.7399999999999998,5
1981.0,2.0,6.08,0.9,5
1981.0,3.0,9.92,4.18,5
1981.0,4.0,11.18,3.6800000000000006,5
1981.0,5.0,14.919999999999998,7.1,5
1981.0,6.0,16.46,9.180000000000001,5
1981.0,7.0,18.68,11.26,5
1981.0,8.0,19.759999999999998,11.42,5
1981.0,9.0,17.78,10.16,5
1981.0,10.0,10.780000000000001,4.2,5
1981.0,11.0,10.16,4.220000000000001,5
1981.0,12.0,3.6,-1.7,5
1982.0,1.0,5.76,0.039999999999999945,5
1982.0,2.0,7.7,2.2800000000000002,5
1982.0,3.0,9.440000000000001,2.4,5
1982.0,4.0,12.959999999999999,4.4399999999999995,5
1982.0,5.0,15.7,6.12,5
1982.0,6.0,18.18,10.62,5
1982.0,7.0,19.96,11.620000000000001,5
1982.0,8.0,18.919999999999998,11.3,5
1982.0,9.0,17.380000000000003,9.42,5
1982.0,10.0,12.7,6.840000000000001,5
1982.0,11.0,9.52,4.4399999999999995,5
1982.0,12.0,6.959999999999999,1.3800000000000001,5
1983.0,1.0,8.68,3.3600000000000003,5
1983.0,2.0,4.720000000000001,-0.54,5
1983.0,3.0,9.4,3.54,5
1983.0,4.0,9.92,2.46,5
1983.0,5.0,13.040000000000001,6.32,5
1983.0,6.0,17.1,9.440000000000001,5
1983.0,7.0,22.94,13.1,5
1983.0,8.0,20.96,12.2,5
1983.0,9.0,16.02,9.7,5
1983.0,10.0,13.12,6.779999999999999,5
1983.0,11.0,9.9,4.76,5
1983.0,12.0,8.52,3.28,5
1984.0,1.0,5.58,0.2,5
1984.0,2.0,6.56,1.3199999999999998,5
1984.0,3.0,7.539999999999999,2.16,5
1984.0,4.0,12.74,3.5,5
1984.0,5.0,14.219999999999999,5.16,5
1984.0,6.0,18.080000000000002,9.9,5
1984.0,7.0,20.96,11.3,5
1984.0,8.0,21.1,11.92,5
1984.0,9.0,15.939999999999998,9.6,5
1984.0,10.0,13.680000000000001,7.040000000000001,5
1984.0,11.0,9.74,4.88,5
1984.0,12.0,7.88,2.42,5
1985.0,1.0,3.9,-1.1400000000000001,5
1985.0,2.0,6.04,0.020000000000000018,5
1985.0,3.0,8.040000000000001,1.34,5
1985.0,4.0,11.6,4.58,5
1985.0,5.0,13.940000000000001,6.279999999999999,5
1985.0,6.0,16.2,7.859999999999999,5
1985.0,7.0,19.080000000000002,11.5,5
1985.0,8.0,17.380000000000003,10.72,5
1985.0,9.0,17.34,10.040000000000001,5
1985.0,10.0,13.919999999999998,7.82,5
1985.0,11.0,7.08,0.9,5
1985.0,12.0,8.26,3.4,5
1986.0,1.0,5.92,0.54,5
1986.0,2.0,2.46,-2.52,5
1986.0,3.0,8.54,1.8399999999999999,5
1986.0,4.0,9.120000000000001,2.12,5
1986.0,5.0,14.34,7.0200000000000005,5
1986.0,6.0,18.32,9.360000000000001,5
1986.0,7.0,18.78,11.32,5
1986.0,8.0,16.34,9.219999999999999,5
1986.0,9.0,15.680000000000001,7.2,5
1986.0,10.0,13.719999999999999,7.0,5
1986.0,11.0,10.48,4.36,5
1986.0,12.0,8.16,2.84,5
1987.0,1.0,4.14,-0.48,5
1987.0,2.0,7.0200000000000005,0.64,5
1987.0,3.0,7.6,1.04,5
1987.0,4.0,13.459999999999999,5.5200000000000005,5
1987.0,5.0,13.88,5.680000000000001,5
1987.0,6.0,15.5,8.5,5
1987.0,7.0,19.04,11.6,5
1987.0,8.0,18.580000000000002,11.36,5
1987.0,9.0,16.619999999999997,9.08,5
1987.0,10.0,12.24,5.5200000000000005,5
1987.0,11.0,8.959999999999999,4.0600000000000005,5
1987.0,12.0,8.1,3.22,5
1988.0,1.0,7.18,2.12,5
1988.0,2.0,7.539999999999999,1.92,5
1988.0,3.0,9.22,2.7600000000000002,5
1988.0,4.0,11.58,4.459999999999999,5
1988.0,5.0,15.36,6.720000000000001,5
1988.0,6.0,18.0,9.92,5
1988.0,7.0,17.54,10.879999999999999,5
1988.0,8.0,18.46,10.9,5
1988.0,9.0,16.18,9.42,5
1988.0,10.0,13.02,6.92,5
1988.0,11.0,9.1,2.58,5
1988.0,12.0,9.879999999999999,5.040000000000001,5
1989.0,1.0,9.42,3.88,5
1989.0,2.0,8.879999999999999,2.42,5
1989.0,3.0,10.52,3.1399999999999997,5
1989.0,4.0,9.919999999999998,2.66,5
1989.0,5.0,16.88,7.2,5
1989.0,6.0,18.56,9.08,5
1989.0,7.0,22.22,12.34,5
1989.0,8.0,19.7,11.36,5
1989.0,9.0,17.34,9.639999999999999,5
1989.0,10.0,14.24,7.960000000000001,5
1989.0,11.0,9.18,3.56,5
1989.0,12.0,7.0200000000000005,1.9799999999999998,5
1990.0,1.0,8.940000000000001,3.34,5
1990.0,2.0,9.32,3.4799999999999995,5
1990.0,3.0,11.5,4.7,5
1990.0,4.0,12.239999999999998,3.3200000000000003,5
1990.0,5.0,16.8,7.140000000000001,5
1990.0,6.0,16.84,9.440000000000001,5
1990.0,7.0,20.68,11.120000000000001,5
1990.0,8.0,21.1,12.68,5
1990.0,9.0,16.3,8.5,5
1990.0,10.0,13.98,8.26,5
1990.0,11.0,9.18,4.0,5
1990.0,12.0,7.159999999999999,1.8800000000000001,5
1991.0,1.0,6.08,0.6199999999999999,5
1991.0,2.0,5.38,-0.38,5
1991.0,3.0,10.559999999999999,4.38,5
1991.0,4.0,11.1,4.18,5
1991.0,5.0,14.3,7.06,5
1991.0,6.0,15.319999999999999,7.82,5
1991.0,7.0,20.56,12.66,5
1991.0,8.0,20.68,12.18,5
1991.0,9.0,18.1,9.120000000000001,5
1991.0,10.0,12.440000000000001,6.720000000000001,5
1991.0,11.0,9.32,3.46,5
1991.0,12.0,8.14,2.38,5
1992.0,1.0,7.040000000000001,1.78,5
1992.0,2.0,8.86,2.52,5
1992.0,3.0,10.059999999999999,3.7600000000000002,5
1992.0,4.0,11.64,4.88,5
1992.0,5.0,17.22,7.82,5
1992.0,6.0,19.4,10.6,5
1992.0,7.0,18.94,11.66,5
1992.0,8.0,18.14,10.860000000000001,5
1992.0,9.0,15.66,8.98,5
1992.0,10.0,10.58,4.36,5
1992.0,11.0,9.86,3.6599999999999993,5
1992.0,12.0,6.540000000000001,1.1199999999999999,5
1993.0,1.0,8.379999999999999,2.2800000000000002,5
1993.0,2.0,7.9799999999999995,3.2600000000000002,5
1993.0,3.0,9.92,2.9,5
1993.0,4.0,12.14,5.46,5
1993.0,5.0,14.4,6.62,5
1993.0,6.0,17.86,10.02,5
1993.0,7.0,18.02,10.940000000000001,5
1993.0,8.0,17.919999999999998,10.0,5
1993.0,9.0,15.325,8.575,4
1993.0,10.0,10.940000000000001,5.1,5
1993.0,11.0,7.5,2.38,5
1993.0,12.0,7.039999999999999,2.08,5
1994.0,1.0,7.340000000000001,1.9,5
1994.0,2.0,5.66,0.36,5
1994.0,3.0,9.879999999999999,3.6399999999999997,5
1994.0,4.0,11.28,4.04,5
1994.0,5.0,13.440000000000001,6.1,5
1994.0,6.0,17.48,9.620000000000001,5
1994.0,7.0,21.06,11.98,5
1994.0,8.0,18.419999999999998,11.02,5
1994.0,9.0,15.3,8.74,5
1994.0,10.0,12.86,6.220000000000001,5
1994.0,11.0,11.879999999999999,6.7,5
1994.0,12.0,8.78,3.1399999999999997,5
1995.0,1.0,7.0,1.3,5
1995.0,2.0,8.620000000000001,2.9,5
1995.0,3.0,8.540000000000001,1.54,5
1995.0,4.0,12.379999999999999,4.5600000000000005,5
1995.0,5.0,15.24,6.62,5
1995.0,6.0,17.8,9.18,5
1995.0,7.0,21.8,12.6,5
1995.0,8.0,23.119999999999997,12.48,5
1995.0,9.0,16.7,9.459999999999999,5
1995.0,10.0,15.5,8.86,5
1995.0,11.0,10.48,4.9799999999999995,5
1995.0,12.0,4.9399999999999995,0.3,5
1996.0,1.0,6.525,3.175,4
1996.0,2.0,6.125,0.0,4
1996.0,3.0,6.65,2.15,4
1996.0,4.0,12.16,4.5200000000000005,5
1996.0,5.0,12.76,4.720000000000001,5
1996.0,6.0,17.425,8.85,4
1996.0,7.0,19.0,10.775,4
1996.0,8.0,19.15,11.25,4
1996.0,9.0,16.55,9.45,4
1996.0,10.0,13.825,7.45,4
1996.0,11.0,8.1,2.3,4
1996.0,12.0,5.8,0.975,4
1997.0,1.0,5.9399999999999995,0.9,5
1997.0,2.0,9.28,3.02,5
1997.0,3.0,11.3,4.55,4
1997.0,4.0,12.375,4.85,4
1997.0,5.0,14.55,6.175000000000001,4
1997.0,6.0,15.95,9.25,4
1997.0,7.0,19.85,11.675,4
1997.0,8.0,21.25,12.975,4
1997.0,9.0,17.119999999999997,9.42,5
1997.0,10.0,13.36,6.459999999999999,5
1997.0,11.0,10.879999999999999,5.959999999999999,5
1997.0,12.0,8.6,3.54,5
1998.0,1.0,7.5200000000000005,2.48,5
1998.0,2.0,10.82,4.84,5
1998.0,3.0,10.68,4.42,5
1998.0,4.0,10.68,4.04,5
1998.0,5.0,16.16,7.959999999999999,5
1998.0,6.0,16.7,9.68,5
1998.0,7.0,18.36,11.3,5
1998.0,8.0,19.18,11.34,5
1998.0,9.0,17.32,10.8,5
1998.0,10.0,12.84,6.840000000000001,5
1998.0,11.0,8.98,3.04,5
1998.0,12.0,8.620000000000001,2.7800000000000002,5
1999.0,1.0,7.9,2.52,5
1999.0,2.0,7.9799999999999995,2.2399999999999998,5
1999.0,3.0,10.34,3.8,5
1999.0,4.0,12.819999999999999,5.34,5
1999.0,5.0,15.940000000000001,8.36,5
1999.0,6.0,16.9,9.24,5
1999.0,7.0,20.919999999999998,12.24,5
1999.0,8.0,19.16,11.66,5
1999.0,9.0,18.68,11.18,5
1999.0,10.0,13.7,7.575,4
1999.0,11.0,10.3,4.925,4
1999.0,12.0,7.300000000000001,1.65,4
2000.0,1.0,7.925,2.55,4
2000.0,2.0,8.975,3.0749999999999997,4
2000.0,3.0,10.74,4.12,5
2000.0,4.0,10.959999999999999,3.84,5
2000.0,5.0,15.66,7.06,5
2000.0,6.0,17.6,10.14,5
2000.0,7.0,18.54,11.080000000000002,5
2000.0,8.0,20.22,11.84,5
2000.0,9.0,17.520000000000003,10.66,5
2000.0,10.0,13.1,7.12,5
2000.0,11.0,9.26,3.8200000000000003,5
2000.0,12.0,7.5,3.2,5
2001.0,1.0,6.0200000000000005,0.62,5
2001.0,2.0,7.74,0.86,5
2001.0,3.0,8.059999999999999,1.6199999999999999,5
2001.0,4.0,11.16,3.8,5
2001.0,5.0,16.86,7.3,5
2001.0,6.0,17.28,9.440000000000001,5
2001.0,7.0,19.8,12.120000000000001,5
2001.0,8.0,19.975,12.1,4
2001.0,9.0,16.25,9.925,4
2001.0,10.0,15.4,10.15,4
2001.0,11.0,10.775,4.55,4
2001.0,12.0,6.9,0.82,5
2002.0,1.0,8.76,3.1,5
2002.0,2.0,9.459999999999999,3.22,5
2002.0,3.0,10.98,3.84,5
2002.0,4.0,13.3,5.0,5
2002.0,5.0,15.4,7.7,5
2002.0,6.0,17.72,10.28,5
2002.0,7.0,18.919999999999998,11.14,5
2002.0,8.0,20.119999999999997,12.48,5
2002.0,9.0,17.64,10.02,5
2002.0,10.0,12.74,6.279999999999999,5
2002.0,11.0,10.6,5.74,5
2002.0,12.0,7.38,3.46,5
2003.0,1.0,7.279999999999999,2.1,5
2003.0,2.0,7.639999999999999,0.82,5
2003.0,3.0,11.98,2.7800000000000002,5
2003.0,4.0,14.24,5.1,5
2003.0,5.0,15.48,7.58,5
2003.0,6.0,19.44,11.16,5
2003.0,7.0,20.72,13.02,5
2003.0,8.0,21.54,12.5,5
2003.0,9.0,19.125,9.05,4
2003.0,10.0,12.65,5.125,4
2003.0,11.0,11.125,5.225,4
2003.0,12.0,8.040000000000001,1.92,5
2004.0,1.0,7.82,2.68,5
2004.0,2.0,8.42,2.3600000000000003,5
2004.0,3.0,10.26,3.3600000000000003,5
2004.0,4.0,13.02,5.94,5
2004.0,5.0,16.2,7.675,4
2004.0,6.0,18.86,10.959999999999999,5
2004.0,7.0,19.1,11.4,5
2004.0,8.0,20.44,12.959999999999999,5
2004.0,9.0,17.6,10.559999999999999,5
2004.0,10.0,12.88,7.0200000000000005,5
2004.0,11.0,10.32,5.42,5
2004.0,12.0,8.680000000000001,2.92,5
2005.0,1.0,8.72,3.34,5
2005.0,2.0,7.220000000000001,1.9200000000000004,5
2005.0,3.0,10.219999999999999,4.24,5
2005.0,4.0,12.379999999999999,4.8,5
2005.0,5.0,14.98,6.4799999999999995,5
2005.0,6.0,18.740000000000002,10.74,5
2005.0,7.0,19.520000000000003,12.2,5
2005.0,8.0,19.825,11.75,4
2005.0,9.0,18.175,10.925,4
2005.0,10.0,15.059999999999999,9.46,5
2005.0,11.0,9.72,3.2,5
2005.0,12.0,7.959999999999999,2.46,5
2006.0,1.0,7.279999999999999,2.32,5
2006.0,2.0,7.279999999999999,1.52,5
2006.0,3.0,8.0,1.6800000000000002,5
2006.0,4.0,12.040000000000001,4.38,5
2006.0,5.0,15.319999999999999,7.08,5
2006.0,6.0,20.080000000000002,10.66,5
2006.0,7.0,23.7,13.4,5
2006.0,8.0,19.22,12.14,5
2006.0,9.0,19.68,12.2,5
2006.0,10.0,15.5,9.319999999999999,5
2006.0,11.0,11.040000000000001,4.76,5
2006.0,12.0,8.78,3.8,5
2007.0,1.0,9.5,3.8200000000000003,5
2007.0,2.0,8.879999999999999,3.06,5
2007.0,3.0,10.540000000000001,3.46,5
2007.0,4.0,15.66,6.32,5
2007.0,5.0,15.319999999999999,7.0,5
2007.0,6.0,17.9,10.4,5
2007.0,7.0,18.62,11.48,5
2007.0,8.0,19.04,11.379999999999999,5
2007.0,9.0,17.1,9.7,5
2007.0,10.0,14.38,7.76,5
2007.0,11.0,10.620000000000001,4.84,5
2007.0,12.0,8.040000000000001,2.46,5
2008.0,1.0,8.7,3.38,5
2008.0,2.0,9.540000000000001,1.54,5
2008.0,3.0,9.32,2.5,5
2008.0,4.0,11.35,3.8,4
2008.0,5.0,16.5,7.949999999999999,4
2008.0,6.0,17.84,9.78,5
2008.0,7.0,19.9,12.08,5
2008.0,8.0,19.04,12.74,5
2008.0,9.0,16.325,9.525,4
2008.0,10.0,12.74,5.779999999999999,5
2008.0,11.0,9.34,4.38,5
2008.0,12.0,6.82,1.4,5
2009.0,1.0,6.5200000000000005,1.2200000000000002,5
2009.0,2.0,7.540000000000001,2.38,5
2009.0,3.0,10.879999999999999,3.3200000000000003,5
2009.0,4.0,14.35,5.45,4
2009.0,5.0,15.919999999999998,7.38,5
2009.0,6.0,18.825,9.525,4
2009.0,7.0,19.839999999999996,12.16,5
2009.0,8.0,19.84,12.42,5
2009.0,9.0,17.68,10.24,5
2009.0,10.0,14.4,7.94,5
2009.0,11.0,10.72,5.3,5
2009.0,12.0,6.0,0.68,5
2010.0,1.0,4.5,-0.32,5
2010.0,2.0,5.5600000000000005,0.03999999999999998,5
2010.0,3.0,10.059999999999999,2.44,5
2010.0,4.0,13.540000000000001,4.4399999999999995,5
