date,maxt,mint,rain,year,month,source_file
1905-04-01,10.08,3.18,62.120000000000005,1905.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-05-01,14.7,5.779999999999999,24.419999999999998,1905.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-06-01,18.5,9.7,61.839999999999996,1905.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-07-01,20.72,12.08,35.36,1905.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-08-01,17.72,10.34,108.22,1905.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-09-01,15.580000000000002,8.52,57.58,1905.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-10-01,10.6,3.9200000000000004,51.839999999999996,1905.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-11-01,7.779999999999999,2.34,94.5,1905.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1905-12-01,7.840000000000001,3.3200000000000003,52.14,1905.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-01-01,7.44,2.66,99.74,1906.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-02-01,5.82,-0.04,81.66,1906.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-03-01,8.34,1.3199999999999998,41.56,1906.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-04-01,11.78,1.6600000000000001,28.880000000000003,1906.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-05-01,13.1,5.96,76.24,1906.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-06-01,18.119999999999997,9.14,43.980000000000004,1906.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-07-01,19.419999999999998,10.32,50.14,1906.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-08-01,20.259999999999998,11.7,55.36,1906.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-09-01,18.2,8.84,22.080000000000002,1906.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-10-01,13.48,6.720000000000001,103.5,1906.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-11-01,9.940000000000001,4.7,88.28,1906.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1906-12-01,6.0200000000000005,0.86,69.53999999999999,1906.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-01-01,6.4799999999999995,1.6,36.52,1907.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-02-01,6.220000000000001,0.18000000000000002,56.9,1907.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-03-01,10.620000000000001,2.1399999999999997,50.86,1907.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-04-01,11.1,3.5799999999999996,57.52,1907.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-05-01,13.4,6.08,83.42,1907.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-06-01,15.180000000000001,8.3,93.66,1907.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-07-01,17.46,9.68,60.42,1907.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-08-01,17.16,9.68,66.3,1907.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-09-01,17.52,8.58,25.0,1907.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-10-01,12.559999999999999,6.14,117.58,1907.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-11-01,9.2,3.4,76.04,1907.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1907-12-01,6.959999999999999,2.2399999999999998,83.5,1907.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-01-01,6.1,0.56,64.74,1908.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-02-01,8.120000000000001,2.6,62.08,1908.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-03-01,7.4799999999999995,1.1,96.38000000000001,1908.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-04-01,9.379999999999999,2.08,75.2,1908.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-05-01,15.819999999999999,7.659999999999999,53.42,1908.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-06-01,17.8,8.9,40.1,1908.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-07-01,18.880000000000003,11.059999999999999,62.8,1908.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-08-01,17.740000000000002,9.9,67.86,1908.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-09-01,16.0,8.92,78.24,1908.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-10-01,15.16,8.540000000000001,41.9,1908.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-11-01,10.42,4.36,67.53999999999999,1908.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1908-12-01,6.8,1.8,73.67999999999999,1908.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-01-01,6.4799999999999995,1.4,60.98,1909.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-02-01,6.640000000000001,0.9,31.139999999999997,1909.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-03-01,6.459999999999999,0.42000000000000004,83.36,1909.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-04-01,12.98,3.6199999999999997,61.279999999999994,1909.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-05-01,15.059999999999999,5.36,50.760000000000005,1909.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-06-01,15.24,7.82,67.9,1909.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-07-01,17.660000000000004,10.559999999999999,70.14,1909.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-08-01,19.04,10.7,66.52000000000001,1909.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-09-01,14.919999999999998,8.040000000000001,56.3,1909.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-10-01,12.76,6.42,109.55999999999999,1909.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-11-01,8.040000000000001,2.06,45.540000000000006,1909.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1909-12-01,6.0200000000000005,0.96,105.72,1909.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-01-01,6.0600000000000005,0.82,84.66,1910.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-02-01,7.38,1.5399999999999998,95.5,1910.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-03-01,9.76,2.5799999999999996,34.339999999999996,1910.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-04-01,10.34,2.8600000000000003,83.96,1910.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-05-01,14.540000000000001,6.3,58.239999999999995,1910.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-06-01,18.0,9.74,75.64,1910.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-07-01,17.32,9.98,65.67999999999999,1910.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-08-01,18.22,11.18,90.88,1910.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-09-01,15.84,8.62,22.740000000000002,1910.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-10-01,13.219999999999999,7.38,69.11999999999999,1910.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-11-01,6.32,0.58,90.2,1910.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1910-12-01,8.14,3.84,99.36,1910.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-01-01,6.7,1.8,41.879999999999995,1911.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-02-01,7.779999999999999,1.94,67.56,1911.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-03-01,7.76,1.9,44.4,1911.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-04-01,10.78,3.66,52.96,1911.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-05-01,16.46,7.459999999999999,42.0,1911.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-06-01,18.04,9.0,51.4,1911.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-07-01,21.84,11.34,48.12,1911.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-08-01,21.32,12.28,51.260000000000005,1911.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-09-01,17.72,8.559999999999999,52.42,1911.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-10-01,12.0,5.64,68.03999999999999,1911.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-11-01,8.34,2.7800000000000002,94.28,1911.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1911-12-01,8.12,3.44,125.75999999999999,1911.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-01-01,5.9799999999999995,1.26,100.84,1912.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-02-01,7.5,2.06,70.76,1912.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-03-01,9.8,3.7600000000000002,87.17999999999999,1912.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-04-01,12.72,3.88,33.160000000000004,1912.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-05-01,14.959999999999999,6.960000000000001,62.4,1912.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-06-01,16.580000000000002,9.379999999999999,99.14,1912.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-07-01,18.1,10.82,87.42,1912.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-08-01,15.5,8.64,133.76,1912.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-09-01,14.24,7.26,34.6,1912.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-10-01,12.040000000000001,4.5,77.38,1912.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-11-01,8.64,3.7,83.32000000000001,1912.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1912-12-01,8.86,3.2399999999999998,108.12,1912.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-01-01,6.44,1.98,83.94,1913.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-02-01,7.82,2.04,36.8,1913.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-03-01,8.7,2.0799999999999996,95.6,1913.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-04-01,10.940000000000001,3.7399999999999998,89.84,1913.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-05-01,14.419999999999998,6.74,73.62,1913.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-06-01,17.4,9.14,50.6,1913.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-07-01,17.619999999999997,10.28,28.8,1913.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-08-01,18.880000000000003,10.18,33.019999999999996,1913.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-09-01,16.88,9.559999999999999,72.56,1913.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-10-01,13.440000000000001,7.42,109.78,1913.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-11-01,10.82,4.9799999999999995,83.9,1913.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1913-12-01,7.18,2.7199999999999998,61.75999999999999,1913.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-01-01,6.38,1.8,56.85999999999999,1914.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-02-01,9.34,3.38,75.06,1914.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-03-01,8.940000000000001,2.2800000000000002,85.06,1914.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-04-01,14.14,4.66,38.28,1914.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-05-01,14.280000000000001,5.86,39.980000000000004,1914.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-06-01,18.48,9.040000000000001,67.97999999999999,1914.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-07-01,19.18,11.22,69.7,1914.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-08-01,19.759999999999998,11.1,53.98,1914.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-09-01,17.119999999999997,8.42,51.8,1914.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-10-01,13.38,7.1,56.6,1914.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-11-01,9.379999999999999,3.5200000000000005,99.08,1914.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1914-12-01,6.36,1.44,151.56,1914.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-01-01,6.0600000000000005,1.56,97.84,1915.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-02-01,6.720000000000001,1.06,99.82000000000001,1915.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-03-01,8.68,1.6199999999999999,47.8,1915.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-04-01,11.559999999999999,3.62,44.3,1915.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-05-01,14.160000000000002,5.1,47.2,1915.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-06-01,18.080000000000002,8.64,31.580000000000002,1915.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-07-01,17.94,10.24,96.0,1915.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-08-01,18.7,11.02,58.980000000000004,1915.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-09-01,16.880000000000003,8.58,49.379999999999995,1915.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-10-01,12.2,5.74,46.32,1915.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-11-01,6.44,0.8,71.06,1915.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1915-12-01,6.839999999999999,2.12,153.48,1915.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-01-01,9.9,4.5200000000000005,74.2,1916.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-02-01,6.16,0.64,109.25999999999999,1916.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-03-01,5.66,0.45999999999999996,91.7,1916.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-04-01,11.98,3.72,57.82000000000001,1916.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-05-01,14.66,6.32,83.58,1916.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-06-01,14.88,7.5,50.58,1916.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-07-01,18.759999999999998,10.76,44.2,1916.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-08-01,19.880000000000003,11.54,66.72,1916.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-09-01,16.2,8.98,38.1,1916.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-10-01,13.040000000000001,6.76,105.78000000000002,1916.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-11-01,9.440000000000001,4.36,96.85999999999999,1916.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1916-12-01,5.04,0.24000000000000005,81.47999999999999,1916.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-01-01,3.66,0.32,64.17999999999999,1917.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-02-01,5.0,-0.6599999999999999,33.44,1917.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-03-01,6.62,0.27999999999999997,61.98,1917.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-04-01,8.98,1.1199999999999999,57.120000000000005,1917.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-05-01,16.0,6.859999999999999,60.11999999999999,1917.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-06-01,18.32,9.120000000000001,64.8,1917.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-07-01,19.84,10.98,48.5,1917.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-08-01,18.64,11.62,122.96,1917.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-09-01,17.12,9.74,58.379999999999995,1917.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-10-01,10.78,3.6399999999999997,122.84,1917.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-11-01,10.42,5.18,74.56,1917.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1917-12-01,5.46,0.44000000000000006,52.9,1917.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1918-01-01,6.0200000000000005,0.7,79.64,1918.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1918-02-01,8.74,3.62,75.22,1918.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1918-03-01,9.3,2.2399999999999998,38.6,1918.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1918-04-01,10.18,2.98,41.019999999999996,1918.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1918-05-01,16.779999999999998,7.44,52.760000000000005,1918.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1918-06-01,17.259999999999998,8.22,33.239999999999995,1918.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1918-07-01,18.875,10.35,97.475,1918.0,7.0,"Armagh, Durham, Oxford, Stornoway"
1918-08-01,18.85,11.375,76.15,1918.0,8.0,"Armagh, Durham, Oxford, Stornoway"
1918-09-01,13.95,6.9,141.175,1918.0,9.0,"Armagh, Durham, Oxford, Stornoway"
1918-10-01,11.825,5.525,84.1,1918.0,10.0,"Armagh, Durham, Oxford, Stornoway"
1918-11-01,8.9,2.4,79.30000000000001,1918.0,11.0,"Armagh, Durham, Oxford, Stornoway"
1918-12-01,8.65,3.675,90.025,1918.0,12.0,"Armagh, Durham, Oxford, Stornoway"
1919-01-01,5.25,0.7999999999999999,95.95,1919.0,1.0,"Armagh, Durham, Oxford, Stornoway"
1919-02-01,4.875,-0.475,44.0,1919.0,2.0,"Armagh, Durham, Oxford, Stornoway"
1919-03-01,6.625,-0.25,95.4,1919.0,3.0,"Armagh, Durham, Oxford, Stornoway"
1919-04-01,11.1,3.25,58.7,1919.0,4.0,"Armagh, Durham, Oxford, Stornoway"
1919-05-01,16.975,7.15,30.775,1919.0,5.0,"Armagh, Durham, Oxford, Stornoway"
1919-06-01,17.325,8.625,57.525,1919.0,6.0,"Armagh, Durham, Oxford, Stornoway"
1919-07-01,17.25,9.3,46.525,1919.0,7.0,"Armagh, Durham, Oxford, Stornoway"
1919-08-01,19.224999999999998,10.65,81.75,1919.0,8.0,"Armagh, Durham, Oxford, Stornoway"
1919-09-01,16.2,7.975,65.4,1919.0,9.0,"Armagh, Durham, Oxford, Stornoway"
1919-10-01,11.725,3.775,73.5,1919.0,10.0,"Armagh, Durham, Oxford, Stornoway"
1919-11-01,5.9,0.25,77.275,1919.0,11.0,"Armagh, Durham, Oxford, Stornoway"
1919-12-01,7.2749999999999995,2.125,122.725,1919.0,12.0,"Armagh, Durham, Oxford, Stornoway"
1920-01-01,7.825,1.95,82.2,1920.0,1.0,"Armagh, Durham, Oxford, Sheffield"
1920-02-01,9.175,2.65,45.599999999999994,1920.0,2.0,"Armagh, Durham, Oxford, Sheffield"
1920-03-01,10.65,3.075,62.625,1920.0,3.0,"Armagh, Durham, Oxford, Sheffield"
1920-04-01,10.42,4.32,84.08,1920.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-05-01,14.86,6.94,82.53999999999999,1920.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-06-01,17.880000000000003,9.26,58.52,1920.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-07-01,17.1,10.08,97.8,1920.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-08-01,16.94,9.24,38.3,1920.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-09-01,16.46,8.620000000000001,53.7,1920.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-10-01,13.64,7.0200000000000005,72.28,1920.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-11-01,9.98,4.64,74.47999999999999,1920.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1920-12-01,6.779999999999999,2.04,85.62,1920.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-01-01,9.14,3.9799999999999995,108.58,1921.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-02-01,7.94,2.48,23.22,1921.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-03-01,10.120000000000001,3.1799999999999997,64.66,1921.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-04-01,12.66,3.6,33.36,1921.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-05-01,15.180000000000001,5.9399999999999995,50.0,1921.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-06-01,18.64,8.76,25.580000000000002,1921.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-07-01,21.86,11.8,46.0,1921.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-08-01,17.96,10.379999999999999,88.84,1921.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-09-01,17.580000000000002,9.080000000000002,47.92,1921.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-10-01,16.0,8.36,63.32000000000001,1921.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-11-01,8.059999999999999,2.32,63.85999999999999,1921.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1921-12-01,9.36,3.7,98.1,1921.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-01-01,5.9799999999999995,0.8800000000000001,97.1,1922.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-02-01,7.340000000000001,1.3800000000000001,78.62,1922.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-03-01,7.76,1.48,50.9,1922.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-04-01,9.059999999999999,0.9400000000000001,72.56,1922.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-05-01,16.32,7.18,47.6,1922.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-06-01,17.2,8.34,45.339999999999996,1922.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-07-01,16.66,9.040000000000001,86.17999999999999,1922.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-08-01,16.28,9.26,120.6,1922.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-09-01,14.959999999999999,7.76,68.8,1922.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-10-01,11.7,4.36,37.5,1922.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-11-01,9.16,3.1399999999999997,42.7,1922.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1922-12-01,7.82,3.18,94.4,1922.0,12.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1923-01-01,8.64,3.2,66.88,1923.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1923-02-01,7.5,2.7600000000000002,116.2,1923.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1923-03-01,9.52,2.76,44.7,1923.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1923-04-01,10.28,3.3600000000000003,64.24,1923.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1923-05-01,12.14,4.54,59.86,1923.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1923-06-01,15.36,8.14,29.96,1923.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1923-07-01,19.95,11.75,56.75,1923.0,7.0,"Armagh, Durham, Oxford, Stornoway"
1923-08-01,18.15,10.075,104.35,1923.0,8.0,"Armagh, Durham, Oxford, Stornoway"
1923-09-01,15.4,7.574999999999999,74.15,1923.0,9.0,"Armagh, Durham, Oxford, Stornoway"
1923-10-01,12.225,5.575,106.6,1923.0,10.0,"Armagh, Durham, Oxford, Stornoway"
1923-11-01,6.25,0.25,99.625,1923.0,11.0,"Armagh, Durham, Oxford, Stornoway"
1923-12-01,6.625,1.1,84.25,1923.0,12.0,"Armagh, Durham, Oxford, Stornoway"
1924-01-01,7.08,2.2,74.94,1924.0,1.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-02-01,6.44,1.04,34.0,1924.0,2.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-03-01,7.7,-0.26000000000000006,42.12,1924.0,3.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-04-01,10.620000000000001,2.4,60.0,1924.0,4.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-05-01,14.12,6.5200000000000005,106.02000000000001,1924.0,5.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-06-01,16.78,9.040000000000001,61.120000000000005,1924.0,6.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-07-01,18.3,10.42,100.24,1924.0,7.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-08-01,17.1,10.16,81.2,1924.0,8.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-09-01,15.62,9.040000000000001,102.9,1924.0,9.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-10-01,12.819999999999999,6.16,93.72,1924.0,10.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
1924-11-01,9.74,4.6,61.3,1924.0,11.0,"Armagh, Durham, Oxford, Sheffield, Stornoway"
